metric,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
macaques_0.1_0.5_0.7_0.9_singlekalman,72.623,71.845,73.81,76.738,80.314,77.138,84.21,83.124,75.234,90.827,80.131,72.78,90.102,80.589,90.223,92.885,97.214,88.095,7.1429,4.7619,11515,882,330,15,37,3,2,85,72.072,88.673,86.698,90.739,10748,1649,1097,11845,12397,70,42
macaques_0.1_0.5_0.7_0_doublekalman,70.832,69.582,72.452,74.074,80.659,79.686,78.147,83.272,73.239,88.595,80.129,70.99,86.464,80.895,86.561,89.199,97.128,78.571,16.667,4.7619,11058,1339,327,12,33,7,2,86,69.423,86.805,83.262,90.663,10322,2075,1063,11385,12397,41,42
macaques_0.1_0.5_0.7_0_singlekalman,72.489,70.769,74.608,76.041,79.881,80.34,80.943,83.241,75.302,90.598,80.232,72.689,88.037,80.809,88.223,91.708,96.339,88.095,7.1429,4.7619,11369,1028,432,23,37,3,2,108,70.438,90.222,88.054,92.501,10916,1481,885,11801,12397,55,42
macaques_0.1_0.5_0.7_1_doublekalman,71.568,68.931,74.63,72.625,81.678,78.643,83.703,83.484,73.602,88.839,80.709,71.701,85.964,81.066,86.045,87.481,98.385,78.571,9.5238,11.905,10845,1552,178,10,33,4,5,52,69.401,87.72,82.859,93.187,10272,2125,751,11023,12397,54,42
macaques_0.1_0.5_0.7_1_singlekalman,72.294,71.82,73.185,76.73,80.292,76.381,84.248,83.121,74.909,90.341,80.111,72.373,90.086,80.581,90.223,92.893,97.206,88.095,7.1429,4.7619,11516,881,331,17,37,3,2,86,72.048,87.741,85.795,89.778,10636,1761,1211,11847,12397,71,42
macaques_0.1_0.5_0.8_0.1_doublekalman,71.742,69.776,74.124,74.431,80.397,81.202,79.601,83.19,74.257,89.865,80.055,71.941,86.803,80.797,86.852,89.715,96.907,80.952,14.286,4.7619,11122,1275,355,6,34,6,2,83,69.576,88.615,85.327,92.167,10578,1819,899,11477,12397,40,42
macaques_0.1_0.5_0.8_0.1_singlekalman,73.569,71.011,76.596,76.921,79.162,81.602,82.076,83.173,76.737,92.199,80.11,73.861,88.449,80.734,88.586,92.877,95.584,88.095,7.1429,4.7619,11514,883,532,17,37,3,2,91,70.555,92.444,91.135,93.79,11298,1099,748,12046,12397,48,42
macaques_0.1_0.5_0.8_0.2_doublekalman,71.945,69.992,74.308,74.546,80.549,81.235,79.774,83.21,74.407,90.082,80.174,72.223,87.207,80.797,87.255,89.901,97.141,80.952,14.286,4.7619,11145,1252,328,6,34,6,2,75,69.943,88.622,85.319,92.19,10577,1820,896,11473,12397,40,42
macaques_0.1_0.5_0.8_0.2_singlekalman,72.888,71.27,74.909,76.931,79.456,81.046,80.419,83.157,75.894,91.359,80.094,73.173,88.82,80.723,88.949,92.885,95.934,88.095,7.1429,4.7619,11515,882,488,16,37,3,2,93,70.914,90.828,89.385,92.319,11081,1316,922,12003,12397,49,42
macaques_0.1_0.5_0.8_0.3_doublekalman,72.148,70.145,74.552,74.591,80.71,81.18,79.869,83.232,74.552,90.294,80.217,72.431,87.392,80.798,87.449,89.933,97.312,80.952,14.286,4.7619,11149,1248,308,7,34,6,2,73,70.123,88.765,85.4,92.406,10587,1810,870,11457,12397,42,42
macaques_0.1_0.5_0.8_0.3_singlekalman,74.099,71.533,77.132,77.003,79.677,81.489,82.904,83.149,77.047,92.907,80.133,74.449,89.328,80.667,89.433,93.039,96.269,88.095,7.1429,4.7619,11534,863,447,13,37,3,2,92,71.341,92.715,91.159,94.324,11301,1096,680,11981,12397,51,42
macaques_0.1_0.5_0.8_0.4_doublekalman,72.192,69.837,74.969,74.213,80.696,81.645,80.412,83.202,74.571,90.403,80.24,72.539,87.166,80.737,87.223,89.594,97.421,83.333,9.5238,7.1429,11107,1290,294,7,35,4,3,72,69.908,89.402,85.811,93.308,10638,1759,763,11401,12397,43,42
macaques_0.1_0.5_0.8_0.4_singlekalman,73.951,71.495,76.869,76.936,79.654,81.241,82.773,83.102,76.882,92.826,80.059,74.316,89.336,80.609,89.441,93.014,96.3,88.095,7.1429,4.7619,11531,866,443,13,37,3,2,91,71.3,92.536,90.957,94.171,11276,1121,698,11974,12397,52,42
macaques_0.1_0.5_0.8_0.5_doublekalman,72.273,69.308,75.712,74.054,80.2,80.503,82.578,83.215,74.857,90.513,80.226,72.614,86.408,80.749,86.448,89.393,96.811,76.19,16.667,7.1429,11082,1315,365,5,32,7,3,70,69.199,89.373,85.948,93.081,10655,1742,792,11447,12397,45,42
macaques_0.1_0.5_0.8_0.5_singlekalman,73.532,70.969,76.551,76.9,79.022,80.145,83.866,83.077,76.704,92.461,80.022,73.989,88.667,80.573,88.796,93.055,95.623,88.095,7.1429,4.7619,11536,861,528,16,37,3,2,87,70.589,91.403,90.175,92.664,11179,1218,885,12064,12397,54,42
macaques_0.1_0.5_0.8_0.6_doublekalman,72.236,68.826,76.163,73.393,80.355,80.26,83.323,83.232,74.745,90.335,80.286,72.526,85.868,80.75,85.916,88.626,97.033,76.19,14.286,9.5238,10987,1410,336,6,32,6,4,69,68.807,89.831,85.94,94.092,10654,1743,669,11323,12397,50,42
macaques_0.1_0.5_0.8_0.6_singlekalman,73.746,71.233,76.71,76.924,79.324,80.211,84.268,83.093,76.797,92.543,80.078,74.107,89.038,80.569,89.183,93.079,95.982,90.476,4.7619,4.7619,11539,858,483,18,38,2,2,85,70.951,91.789,90.401,93.221,11207,1190,815,12022,12397,58,42
macaques_0.1_0.5_0.8_0.7_doublekalman,72.88,69.5,76.746,73.493,81.261,80.425,84.244,83.357,75.085,90.947,80.51,73.221,86.836,80.898,86.876,88.659,98.029,78.571,11.905,9.5238,10991,1406,221,5,33,5,4,61,69.9,91.075,86.723,95.888,10751,1646,461,11212,12397,50,42
macaques_0.1_0.5_0.8_0.7_singlekalman,73.711,71.608,76.254,76.88,79.842,79.632,84.591,83.102,76.545,92.349,80.093,73.965,89.683,80.574,89.82,93.055,96.641,88.095,7.1429,4.7619,11536,861,401,17,37,3,2,86,71.606,91.28,89.586,93.038,11106,1291,831,11937,12397,63,42
macaques_0.1_0.5_0.8_0.8_doublekalman,72.528,69.478,76.043,73.296,81.494,79.66,84.313,83.385,74.639,90.347,80.562,72.785,86.876,80.921,86.924,88.433,98.323,78.571,11.905,9.5238,10963,1434,187,6,33,5,4,59,70.004,90.542,85.989,95.605,10660,1737,490,11150,12397,51,42
macaques_0.1_0.5_0.8_0.8_singlekalman,73.121,71.813,74.85,76.845,80.135,78.238,84.247,83.107,75.817,91.471,80.103,73.27,90.102,80.564,90.248,93.071,97.056,88.095,7.1429,4.7619,11538,859,350,18,37,3,2,85,72.014,90.327,88.473,92.261,10968,1429,920,11888,12397,68,42
macaques_0.1_0.5_0.8_0.9_doublekalman,72.751,69.439,76.547,73.253,81.489,79.912,84.88,83.38,74.864,90.68,80.548,73.041,86.836,80.912,86.892,88.392,98.331,78.571,11.905,9.5238,10958,1439,186,7,33,5,4,56,69.963,90.956,86.36,96.07,10706,1691,438,11144,12397,52,42
macaques_0.1_0.5_0.8_0.9_singlekalman,73.088,71.883,74.714,76.845,80.223,78.081,84.298,83.11,75.748,91.412,80.114,73.234,90.232,80.56,90.353,93.071,97.162,88.095,7.1429,4.7619,11538,859,337,15,37,3,2,83,72.139,90.277,88.376,92.261,10956,1441,919,11875,12397,69,42
macaques_0.1_0.5_0.8_0_doublekalman,70.87,69.867,72.244,74.694,80.255,79.773,77.808,83.212,73.438,88.764,80.042,71.048,86.771,80.83,86.86,89.965,96.663,78.571,16.667,4.7619,11153,1244,385,11,33,7,2,91,69.525,86.902,83.891,90.137,10400,1997,1138,11538,12397,39,42
macaques_0.1_0.5_0.8_0_singlekalman,72.517,70.818,74.627,76.722,79.155,80.482,80.522,83.179,75.645,90.867,80.1,72.785,88.231,80.746,88.392,92.66,95.598,88.095,7.1429,4.7619,11487,910,529,20,37,3,2,100,70.39,91.009,89.61,92.452,11109,1288,907,12016,12397,48,42
macaques_0.1_0.5_0.8_1_doublekalman,71.966,69.274,75.112,73.109,81.453,78.341,84.932,83.387,74.083,89.5,80.56,72.101,86.545,80.923,86.642,88.199,98.265,78.571,11.905,9.5238,10934,1463,193,12,33,5,4,56,69.72,89.1,84.537,94.185,10480,1917,647,11127,12397,53,42
macaques_0.1_0.5_0.8_1_singlekalman,72.561,71.825,73.717,76.831,80.168,77.008,84.253,83.114,75.232,90.675,80.122,72.65,90.102,80.567,90.256,93.047,97.088,88.095,7.1429,4.7619,11535,862,346,19,37,3,2,83,72.02,88.969,87.118,90.901,10800,1597,1081,11881,12397,69,42
macaques_0.1_0.5_0.9_0.1_doublekalman,71.175,69.479,73.301,74.777,79.578,81.195,78.335,83.131,74.011,89.203,79.9,71.273,86.295,80.742,86.352,90.159,95.948,78.571,16.667,4.7619,11177,1220,472,7,33,7,2,85,68.932,87.474,84.835,90.282,10517,1880,1132,11649,12397,38,42
macaques_0.1_0.5_0.9_0.1_singlekalman,72.221,70.262,74.616,76.896,78.246,81.368,79.742,83.142,75.725,90.495,80.013,72.408,87.239,80.711,87.432,92.853,94.484,88.095,7.1429,4.7619,11511,886,672,24,37,3,2,92,69.328,89.984,89.207,90.774,11059,1338,1124,12183,12397,46,42
macaques_0.1_0.5_0.9_0.2_doublekalman,71.233,69.738,73.147,74.921,79.759,81.17,78.165,83.149,74.004,89.185,80.01,71.357,86.779,80.738,86.836,90.385,96.222,78.571,16.667,4.7619,11205,1192,440,7,33,7,2,79,69.37,87.106,84.464,89.918,10471,1926,1174,11645,12397,38,42
macaques_0.1_0.5_0.9_0.2_singlekalman,72.399,70.408,74.823,76.938,78.367,81.48,79.866,83.129,75.851,90.784,80.004,72.63,87.578,80.698,87.691,92.934,94.659,88.095,9.5238,2.381,11521,876,650,14,37,4,1,92,69.639,90.142,89.32,90.979,11073,1324,1098,12171,12397,45,42
macaques_0.1_0.5_0.9_0.3_doublekalman,70.389,69.633,71.556,74.977,79.655,80.084,77.678,83.25,73.22,87.773,80.215,70.407,86.473,80.838,86.545,90.336,95.972,80.952,14.286,4.7619,11199,1198,470,9,34,6,2,75,69.162,85.398,82.891,88.062,10276,2121,1393,11669,12397,39,42
macaques_0.1_0.5_0.9_0.3_singlekalman,71.153,70.172,72.527,76.992,78.088,80.064,78.904,83.183,74.704,89.029,80.086,71.3,87.231,80.711,87.384,92.99,94.314,88.095,7.1429,4.7619,11528,869,695,19,37,3,2,90,69.294,88.026,87.408,88.653,10836,1561,1387,12223,12397,48,42
macaques_0.1_0.5_0.9_0.4_doublekalman,70.695,69.643,72.139,74.884,79.719,80.444,77.93,83.198,73.476,88.413,80.128,70.844,86.634,80.761,86.69,90.312,96.144,83.333,11.905,4.7619,11196,1201,449,7,35,5,2,76,69.259,86.665,84.036,89.463,10418,1979,1227,11645,12397,39,42
macaques_0.1_0.5_0.9_0.4_singlekalman,71.918,70.305,73.939,76.954,78.254,80.577,79.952,83.158,75.41,90.154,80.055,72.173,87.529,80.68,87.626,92.982,94.553,88.095,7.1429,4.7619,11527,870,664,12,37,3,2,91,69.565,89.979,89.231,90.739,11062,1335,1129,12191,12397,48,42
macaques_0.1_0.5_0.9_0.5_doublekalman,72.151,70.103,74.605,74.943,80.169,81.841,79.887,83.144,74.754,90.53,80.089,72.505,87.457,80.686,87.513,90.498,96.807,83.333,11.905,4.7619,11219,1178,370,7,35,5,2,78,69.978,89.31,86.4,92.424,10711,1686,878,11589,12397,39,42
macaques_0.1_0.5_0.9_0.5_singlekalman,73.298,70.714,76.349,76.92,78.717,81.528,81.998,83.093,76.612,92.064,79.984,73.637,88.376,80.591,88.505,93.111,95.286,88.095,7.1429,4.7619,11543,854,571,16,37,3,2,90,70.304,92.293,91.24,93.371,11311,1086,803,12114,12397,48,42
macaques_0.1_0.5_0.9_0.6_doublekalman,72.511,70.292,75.136,74.965,80.399,82.075,80.332,83.166,75.031,91.053,80.14,72.97,87.779,80.69,87.82,90.53,97.093,83.333,11.905,4.7619,11223,1174,336,5,35,5,2,79,70.298,89.906,86.868,93.165,10769,1628,790,11559,12397,39,42
macaques_0.1_0.5_0.9_0.6_singlekalman,73.068,70.989,75.559,76.918,79.047,81.32,81.27,83.081,76.216,91.821,79.976,73.435,88.763,80.571,88.884,93.095,95.673,88.095,7.1429,4.7619,11541,856,522,15,37,3,2,89,70.676,91.431,90.199,92.697,11182,1215,881,12063,12397,48,42
macaques_0.1_0.5_0.9_0.7_doublekalman,72.147,69.618,75.1,74.12,80.531,81.53,80.614,83.211,74.59,90.394,80.246,72.537,86.94,80.729,87.005,89.522,97.266,80.952,11.905,7.1429,11098,1299,312,8,34,5,3,72,69.688,89.629,86.061,93.506,10669,1728,741,11410,12397,43,42
macaques_0.1_0.5_0.9_0.7_singlekalman,73.772,71.314,76.695,76.937,79.422,81.008,82.782,83.086,76.795,92.582,80.008,74.073,89.134,80.578,89.272,93.071,96.078,88.095,7.1429,4.7619,11538,859,471,17,37,3,2,90,71.058,92.248,90.804,93.738,11257,1140,752,12009,12397,51,42
macaques_0.1_0.5_0.9_0.8_doublekalman,72.561,68.874,76.781,73.401,80.413,80.591,83.934,83.218,75.053,90.932,80.204,72.931,85.956,80.739,85.989,88.634,97.101,76.19,14.286,9.5238,10988,1409,328,4,32,6,4,70,68.885,90.372,86.432,94.689,10715,1682,601,11316,12397,49,42
macaques_0.1_0.5_0.9_0.8_singlekalman,73.465,71.214,76.148,76.943,79.277,79.931,83.64,83.082,76.523,92.338,80.013,73.882,89.086,80.555,89.231,93.144,95.969,88.095,7.1429,4.7619,11547,850,485,18,37,3,2,89,70.975,91.277,89.933,92.661,11149,1248,883,12032,12397,57,42
macaques_0.1_0.5_0.9_0.9_doublekalman,72.892,69.295,77.006,73.436,80.959,80.82,84.12,83.256,75.181,91.245,80.309,73.278,86.642,80.77,86.674,88.691,97.777,78.571,11.905,9.5238,10995,1402,250,4,33,5,4,67,69.587,90.957,86.731,95.616,10752,1645,493,11245,12397,50,42
macaques_0.1_0.5_0.9_0.9_singlekalman,73.253,71.65,75.267,76.902,79.866,79.207,83.042,83.097,76.058,91.966,80.037,73.607,89.893,80.552,89.998,93.144,96.733,88.095,7.1429,4.7619,11547,850,390,13,37,3,2,86,71.778,90.943,89.255,92.695,11065,1332,872,11937,12397,59,42
macaques_0.1_0.5_0.9_0_doublekalman,70.309,69.459,71.552,74.783,79.599,79.796,76.743,83.164,73.126,88.048,79.907,70.356,86.126,80.793,86.206,90.078,95.879,78.571,16.667,4.7619,11167,1230,480,10,33,7,2,90,68.825,85.693,83.101,88.452,10302,2095,1345,11647,12397,38,42
macaques_0.1_0.5_0.9_0_singlekalman,71.629,70.257,73.396,76.847,78.306,80.754,78.927,83.138,75.08,89.8,79.979,71.822,87.199,80.724,87.36,92.748,94.509,88.095,7.1429,4.7619,11498,899,668,20,37,3,2,97,69.32,89.37,88.538,90.219,10976,1421,1190,12166,12397,46,42
macaques_0.1_0.5_0.9_1_doublekalman,73.282,69.599,77.473,73.467,81.421,80.831,84.959,83.348,75.427,91.557,80.485,73.69,87.037,80.882,87.069,88.65,98.248,78.571,11.905,9.5238,10990,1407,196,4,33,5,4,58,70.089,91.71,87.231,96.674,10814,1583,372,11186,12397,49,42
macaques_0.1_0.5_0.9_1_singlekalman,73.126,71.746,74.92,76.873,80.024,78.687,83.61,83.11,75.867,91.614,80.087,73.37,89.981,80.573,90.111,93.087,96.902,88.095,7.1429,4.7619,11540,857,369,16,37,3,2,86,71.897,90.578,88.796,92.434,11008,1389,901,11909,12397,62,42
macaques_0.1_0.6_0.7_0.1_doublekalman,71.628,69.529,74.15,73.823,80.869,80.502,80.015,83.283,73.965,89.478,80.231,71.789,86.561,80.886,86.626,88.957,97.446,78.571,14.286,7.1429,11028,1369,289,8,33,6,3,81,69.558,88.15,84.311,92.357,10452,1945,865,11317,12397,40,42
macaques_0.1_0.6_0.7_0.1_singlekalman,73.143,71.388,75.312,76.434,80.205,80.031,82.326,83.235,75.849,91.47,80.25,73.404,88.957,80.78,89.167,92.232,96.783,85.714,9.5238,4.7619,11434,963,380,26,36,4,2,101,71.23,91.52,89.368,93.779,11079,1318,735,11814,12397,52,42
macaques_0.1_0.6_0.7_0.2_doublekalman,72.085,69.644,74.983,73.779,81.1,80.382,81.188,83.324,74.357,89.888,80.372,72.244,86.884,80.92,86.924,88.949,97.774,76.19,14.286,9.5238,11027,1370,251,5,32,6,4,71,69.913,88.904,84.892,93.314,10524,1873,754,11278,12397,41,42
macaques_0.1_0.6_0.7_0.2_singlekalman,73.742,71.573,76.367,76.543,80.286,80.353,83.22,83.21,76.432,92.16,80.249,73.957,89.264,80.741,89.433,92.385,96.903,88.095,7.1429,4.7619,11453,944,366,21,37,3,2,96,71.471,91.997,89.852,94.247,11139,1258,680,11819,12397,52,42
macaques_0.1_0.6_0.7_0.3_doublekalman,72.143,69.747,74.98,73.85,81.12,80.131,81.918,83.305,74.39,90.076,80.382,72.405,87.005,80.867,87.037,89.038,97.803,76.19,14.286,9.5238,11038,1359,248,4,32,6,4,70,69.969,89.001,85.013,93.381,10539,1858,747,11286,12397,42,42
macaques_0.1_0.6_0.7_0.3_singlekalman,74.203,71.932,76.91,76.754,80.487,80.388,84.625,83.198,76.812,92.986,80.226,74.598,89.901,80.718,90.006,92.684,97.192,88.095,7.1429,4.7619,11490,907,332,13,37,3,2,93,72.03,92.233,90.094,94.476,11169,1228,653,11822,12397,52,42
macaques_0.1_0.6_0.7_0.4_doublekalman,72.795,69.6,76.479,73.604,81.166,80.185,84.122,83.263,75.008,91.037,80.343,73.143,86.965,80.794,87.005,88.844,97.972,76.19,14.286,9.5238,11014,1383,228,5,32,6,4,69,69.901,90.901,86.666,95.57,10744,1653,498,11242,12397,46,42
macaques_0.1_0.6_0.7_0.4_singlekalman,73.946,72.003,76.311,76.827,80.482,79.934,84.228,83.191,76.548,92.604,80.227,74.293,90.046,80.702,90.167,92.813,97.228,90.476,4.7619,4.7619,11506,891,328,15,38,2,2,86,72.135,91.602,89.522,93.781,11098,1299,736,11834,12397,54,42
macaques_0.1_0.6_0.7_0.5_doublekalman,72.446,68.919,76.489,72.822,81.25,79.828,84.936,83.327,74.615,90.415,80.399,72.693,86.15,80.849,86.19,87.908,98.083,76.19,11.905,11.905,10898,1499,213,5,32,5,5,69,69.314,90.769,86.061,96.022,10669,1728,442,11111,12397,47,42
macaques_0.1_0.6_0.7_0.5_singlekalman,73.433,72.038,75.245,76.758,80.539,78.786,84.257,83.143,75.975,91.879,80.166,73.655,90.232,80.626,90.369,92.837,97.41,90.476,4.7619,4.7619,11509,888,306,17,38,2,2,85,72.246,90.773,88.642,93.009,10989,1408,826,11815,12397,56,42
macaques_0.1_0.6_0.7_0.6_doublekalman,72.021,69.29,75.203,73.054,81.553,79.129,83.791,83.413,74.101,89.506,80.619,72.159,86.553,80.964,86.61,88.094,98.343,78.571,11.905,9.5238,10921,1476,184,7,33,5,4,59,69.783,89.456,84.795,94.66,10512,1885,593,11105,12397,48,42
macaques_0.1_0.6_0.7_0.6_singlekalman,73.239,72.071,74.823,76.746,80.588,78.691,83.627,83.142,75.755,91.58,80.169,73.419,90.312,80.621,90.441,92.837,97.484,88.095,7.1429,4.7619,11509,888,297,16,37,3,2,87,72.322,90.708,88.546,92.978,10977,1420,829,11806,12397,58,42
macaques_0.1_0.6_0.7_0.7_doublekalman,71.949,69.025,75.331,72.623,81.786,78.82,84.575,83.47,73.946,89.271,80.709,72.05,86.134,81.046,86.198,87.497,98.537,78.571,11.905,9.5238,10847,1550,161,8,33,5,4,53,69.55,89.408,84.399,95.049,10463,1934,545,11008,12397,50,42
macaques_0.1_0.6_0.7_0.7_singlekalman,73.106,72.094,74.534,76.667,80.71,78.381,83.652,83.139,75.569,91.386,80.16,73.255,90.369,80.614,90.506,92.748,97.639,88.095,7.1429,4.7619,11498,899,278,17,37,3,2,87,72.388,90.382,88.118,92.765,10924,1473,852,11776,12397,60,42
macaques_0.1_0.6_0.7_0.8_doublekalman,71.652,69.049,74.693,72.639,81.805,78.137,84.571,83.471,73.64,88.88,80.709,71.735,86.11,81.057,86.182,87.489,98.528,78.571,11.905,9.5238,10846,1551,162,9,33,5,4,53,69.536,88.545,83.585,94.132,10362,2035,646,11008,12397,50,42
macaques_0.1_0.6_0.7_0.8_singlekalman,72.829,72.179,73.893,76.673,80.806,77.172,84.367,83.136,75.245,90.976,80.165,72.931,90.611,80.596,90.74,92.813,97.815,88.095,7.1429,4.7619,11506,891,257,16,37,3,2,84,72.601,89.288,87.005,91.694,10786,1611,977,11763,12397,61,42
macaques_0.1_0.6_0.7_0.9_doublekalman,72.112,69.296,75.368,72.93,81.761,78.607,85.006,83.442,74.121,89.67,80.639,72.309,86.408,81.026,86.489,87.844,98.481,78.571,11.905,9.5238,10890,1507,168,10,33,5,4,55,69.74,89.218,84.399,94.619,10463,1934,595,11058,12397,50,42
macaques_0.1_0.6_0.7_0.9_singlekalman,72.779,72.155,73.809,76.679,80.771,77.14,84.258,83.137,75.205,91.011,80.16,72.955,90.586,80.597,90.707,92.821,97.774,88.095,7.1429,4.7619,11507,890,262,15,37,3,2,85,72.577,88.902,86.65,91.274,10742,1655,1027,11769,12397,61,42
macaques_0.1_0.6_0.7_0_doublekalman,70.829,69.624,72.402,74.037,80.767,79.657,78.127,83.279,73.195,88.576,80.145,70.99,86.529,80.906,86.618,89.143,97.246,78.571,16.667,4.7619,11051,1346,313,11,33,7,2,85,69.508,86.831,83.214,90.778,10316,2081,1048,11364,12397,39,42
macaques_0.1_0.6_0.7_0_singlekalman,72.704,71.208,74.591,76.021,80.467,80.329,80.951,83.251,75.283,90.865,80.253,72.922,88.683,80.825,88.86,91.667,97.029,88.095,7.1429,4.7619,11364,1033,348,22,37,3,2,107,71.105,90.531,88.029,93.178,10913,1484,799,11712,12397,50,42
macaques_0.1_0.6_0.7_1_doublekalman,71.595,69.003,74.609,72.592,81.826,78.621,83.705,83.49,73.575,88.866,80.717,71.73,86.069,81.074,86.15,87.432,98.554,78.571,9.5238,11.905,10839,1558,159,10,33,4,5,52,69.522,87.762,82.81,93.344,10266,2131,732,10998,12397,49,42
macaques_0.1_0.6_0.7_1_singlekalman,72.465,72.153,73.192,76.662,80.788,76.382,84.318,83.138,74.88,90.532,80.152,72.563,90.611,80.594,90.748,92.821,97.815,88.095,7.1429,4.7619,11507,890,257,17,37,3,2,86,72.598,87.993,85.747,90.36,10630,1767,1134,11764,12397,62,42
macaques_0.1_0.6_0.8_0.1_doublekalman,71.233,69.843,73.017,74.3,80.643,80.264,78.535,83.189,73.634,89.184,80.049,71.39,86.892,80.798,86.957,89.546,97.19,80.952,11.905,7.1429,11101,1296,321,8,34,5,3,84,69.697,87.485,84.045,91.219,10419,1978,1003,11422,12397,39,42
macaques_0.1_0.6_0.8_0.1_singlekalman,73.799,71.694,76.347,76.874,80.064,81.426,81.889,83.18,76.589,92.429,80.124,74.058,89.433,80.75,89.562,92.789,96.64,88.095,7.1429,4.7619,11503,894,400,16,37,3,2,90,71.572,92.7,90.853,94.623,11263,1134,640,11903,12397,45,42
macaques_0.1_0.6_0.8_0.2_doublekalman,71.802,69.726,74.287,74.005,80.875,81.133,79.438,83.249,74.127,89.813,80.235,72.062,86.868,80.847,86.908,89.207,97.488,80.952,14.286,4.7619,11059,1338,285,5,34,6,2,69,69.782,88.21,84.464,92.304,10471,1926,873,11344,12397,38,42
macaques_0.1_0.6_0.8_0.2_singlekalman,73.176,71.857,74.888,76.907,80.213,81.035,80.424,83.164,75.871,91.728,80.111,73.484,89.667,80.738,89.78,92.829,96.82,88.095,7.1429,4.7619,11508,889,378,14,37,3,2,92,71.786,91.241,89.36,93.202,11078,1319,808,11886,12397,45,42
macaques_0.1_0.6_0.8_0.3_doublekalman,72.289,70.001,75,74.296,80.843,81.754,80.454,83.214,74.628,90.505,80.216,72.599,87.328,80.763,87.368,89.635,97.534,80.952,11.905,7.1429,11112,1285,281,5,34,5,3,74,70.084,89.29,85.674,93.224,10621,1776,772,11393,12397,40,42
macaques_0.1_0.6_0.8_0.3_singlekalman,74.48,72.023,77.391,76.975,80.325,81.986,82.891,83.163,77.163,93.431,80.147,74.882,90.062,80.688,90.151,92.99,97.037,88.095,7.1429,4.7619,11528,869,352,11,37,3,2,91,72.104,93.537,91.587,95.572,11354,1043,526,11880,12397,46,42
macaques_0.1_0.6_0.8_0.4_doublekalman,72.248,69.964,74.951,74.163,80.926,81.626,80.459,83.211,74.536,90.451,80.265,72.601,87.376,80.744,87.432,89.538,97.703,83.333,9.5238,7.1429,11100,1297,261,7,35,4,3,71,70.135,89.494,85.755,93.575,10631,1766,730,11361,12397,40,42
macaques_0.1_0.6_0.8_0.4_singlekalman,74.297,71.928,77.114,76.907,80.234,81.725,82.748,83.115,76.991,93.299,80.071,74.705,89.998,80.624,90.094,92.974,96.996,88.095,7.1429,4.7619,11526,871,357,12,37,3,2,91,71.983,93.311,91.377,95.329,11328,1069,555,11883,12397,47,42
macaques_0.1_0.6_0.8_0.5_doublekalman,72.54,69.844,75.689,74.012,80.968,80.477,82.626,83.223,74.825,90.838,80.251,72.898,87.239,80.754,87.279,89.344,97.741,76.19,16.667,7.1429,11076,1321,256,5,32,7,3,70,70.044,89.755,85.9,93.973,10649,1748,683,11332,12397,42,42
macaques_0.1_0.6_0.8_0.5_singlekalman,73.905,71.723,76.519,76.871,79.987,80.11,83.874,83.084,76.673,92.94,80.034,74.384,89.796,80.582,89.925,93.014,96.785,88.095,7.1429,4.7619,11531,866,383,16,37,3,2,87,71.734,91.925,90.135,93.789,11174,1223,740,11914,12397,50,42
macaques_0.1_0.6_0.8_0.6_doublekalman,72.497,69.626,75.843,73.709,81.044,79.928,83.311,83.226,74.747,90.695,80.273,72.804,86.989,80.749,87.045,88.997,97.854,76.19,14.286,9.5238,11033,1364,242,7,32,6,4,71,69.856,90.402,86.311,94.9,10700,1697,575,11275,12397,45,42
macaques_0.1_0.6_0.8_0.6_singlekalman,74.031,71.954,76.538,76.887,80.253,80.017,84.303,83.097,76.691,92.914,80.082,74.408,90.127,80.57,90.256,93.031,97.104,90.476,4.7619,4.7619,11533,864,344,16,38,2,2,85,72.051,91.802,89.877,93.812,11142,1255,735,11877,12397,51,42
macaques_0.1_0.6_0.8_0.7_doublekalman,72.89,69.547,76.716,73.46,81.369,80.393,84.247,83.363,75.053,90.949,80.518,73.23,86.9,80.907,86.94,88.61,98.15,78.571,11.905,9.5238,10985,1412,207,5,33,5,4,61,69.981,91.102,86.674,96.006,10745,1652,447,11192,12397,45,42
macaques_0.1_0.6_0.8_0.7_singlekalman,74.23,72.031,76.858,76.849,80.403,80.338,84.508,83.111,76.834,93.223,80.109,74.68,90.296,80.581,90.417,92.998,97.299,88.095,7.1429,4.7619,11529,868,320,15,37,3,2,86,72.236,92.147,90.111,94.278,11171,1226,678,11849,12397,53,42
macaques_0.1_0.6_0.8_0.8_doublekalman,72.543,69.525,76.023,73.263,81.603,79.638,84.315,83.391,74.612,90.358,80.57,72.801,86.94,80.929,86.989,88.384,98.446,78.571,11.905,9.5238,10957,1440,173,6,33,5,4,59,70.085,90.568,85.94,95.723,10654,1743,476,11130,12397,46,42
