metric,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
macaques_0.01_0.4_0.8_0.1_singlekalman,48.695,33.876,70.2,78.1,35.443,77.936,76.279,82.764,74.017,60.726,78.982,47.963,-30.895,80.494,-30.693,94.829,43.035,90.476,9.5238,0,11756,641,15561,25,38,4,0,44,-49.392,55.487,88.876,40.334,11018,1379,16299,27317,12397,109,42
macaques_0.01_0.4_0.8_0.2_doublekalman,70.558,67.591,73.901,74.006,78.154,77.731,83.269,83.311,73.945,88.318,80.257,70.882,83.181,80.941,83.367,89.03,94.02,78.571,19.048,2.381,11037,1360,702,23,33,8,1,32,66.213,86.75,84.448,89.181,10469,1928,1270,11739,12397,69,42
macaques_0.01_0.4_0.8_0.2_singlekalman,48.736,34.073,69.912,78.414,35.607,77.608,75.688,82.894,74.014,60.519,79.284,47.982,-30.943,80.489,-30.757,94.733,43.017,88.095,11.905,0,11744,653,15557,23,37,5,0,43,-49.427,55.182,88.352,40.119,10953,1444,16348,27301,12397,110,42
macaques_0.01_0.4_0.8_0.3_doublekalman,70.779,68.303,73.599,74.53,78.527,76.979,84.045,83.342,74.054,88.599,80.315,71.159,84.206,80.973,84.408,89.659,94.467,80.952,16.667,2.381,11115,1282,651,25,34,7,1,32,67.147,86.968,84.754,89.3,10507,1890,1259,11766,12397,72,42
macaques_0.01_0.4_0.8_0.3_singlekalman,49.209,34.365,70.664,78.329,35.946,78.387,76.497,82.905,74.372,61.249,79.192,48.505,-28.83,80.5,-28.652,94.628,43.426,88.095,11.905,0,11731,666,15283,22,37,5,0,45,-47.282,56.243,89.401,41.027,11083,1314,15931,27014,12397,108,42
macaques_0.01_0.4_0.8_0.4_doublekalman,71.031,68.292,74.127,74.335,78.744,77.434,84.464,83.371,74.223,88.875,80.381,71.438,84.327,81.01,84.464,89.433,94.736,80.952,16.667,2.381,11087,1310,616,17,34,7,1,27,67.344,87.577,85.125,90.173,10553,1844,1150,11703,12397,71,42
macaques_0.01_0.4_0.8_0.4_singlekalman,48.963,34.413,69.868,78.357,35.994,77.917,75.913,82.913,73.963,60.9,79.224,48.247,-28.402,80.51,-28.2,94.749,43.523,88.095,11.905,0,11746,651,15242,25,37,5,0,43,-46.869,56.133,89.167,40.959,11054,1343,15934,26988,12397,110,42
macaques_0.01_0.4_0.8_0.5_doublekalman,71.704,68.496,75.304,74.446,78.915,78.598,84.644,83.412,74.866,89.579,80.474,72.088,84.593,81.058,84.722,89.53,94.904,80.952,16.667,2.381,11099,1298,596,16,34,7,1,24,67.634,88.544,86.037,91.201,10666,1731,1029,11695,12397,70,42
macaques_0.01_0.4_0.8_0.5_singlekalman,49.19,34.359,70.633,78.571,35.891,78.304,76.722,82.947,74.468,60.89,79.43,48.365,-29.701,80.548,-29.515,94.7,43.259,88.095,11.905,0,11740,657,15399,23,37,5,0,41,-48.122,55.914,89.159,40.727,11053,1344,16086,27139,12397,109,42
macaques_0.01_0.4_0.8_0.6_doublekalman,70.755,68.135,73.722,74.427,78.452,77.43,83.458,83.391,74.065,88.387,80.426,71.086,84.012,81.044,84.141,89.506,94.346,80.952,16.667,2.381,11096,1301,665,16,34,7,1,25,67.046,87.309,85.069,89.669,10546,1851,1215,11761,12397,70,42
macaques_0.01_0.4_0.8_0.6_singlekalman,48.979,34.285,70.176,78.536,35.816,78.423,76.15,82.929,74.21,60.713,79.376,48.191,-30.007,80.537,-29.846,94.716,43.195,88.095,11.905,0,11742,655,15442,20,37,5,0,39,-48.442,55.734,88.973,40.575,11030,1367,16154,27184,12397,109,42
macaques_0.01_0.4_0.8_0.7_doublekalman,70.765,68.143,73.734,74.435,78.46,77.44,83.468,83.396,74.075,88.387,80.434,71.093,84.012,81.052,84.141,89.506,94.346,80.952,16.667,2.381,11096,1301,665,16,34,7,1,25,67.053,87.309,85.069,89.669,10546,1851,1215,11761,12397,70,42
macaques_0.01_0.4_0.8_0.7_singlekalman,48.809,34.302,69.664,78.564,35.828,77.824,75.745,82.93,73.95,60.44,79.371,47.972,-30.08,80.549,-29.927,94.676,43.176,88.095,11.905,0,11737,660,15447,19,37,5,0,42,-48.495,55.37,88.392,40.31,10958,1439,16226,27184,12397,109,42
macaques_0.01_0.4_0.8_0.8_doublekalman,70.937,68.586,73.62,74.512,78.991,77.27,83.566,83.448,74.056,88.386,80.545,71.191,84.924,81.061,85.069,89.699,95.091,78.571,19.048,2.381,11120,1277,574,18,33,8,1,28,67.935,87.178,84.706,89.798,10501,1896,1193,11694,12397,71,42
macaques_0.01_0.4_0.8_0.8_singlekalman,48.502,33.905,69.589,78.587,35.397,77.835,75.82,82.962,73.922,60.044,79.441,47.7,-32.298,80.524,-32.096,94.958,42.772,88.095,11.905,0,11772,625,15751,25,37,5,0,41,-50.792,55.09,88.699,39.952,10996,1401,16527,27523,12397,111,42
macaques_0.01_0.4_0.8_0.9_doublekalman,69.944,68.166,72.029,74.603,78.271,75.65,83.042,83.363,73.294,87.22,80.402,70.126,84.287,80.968,84.456,89.885,94.304,78.571,19.048,2.381,11143,1254,673,21,33,8,1,28,67.18,85.186,83.189,87.28,10313,2084,1503,11816,12397,72,42
macaques_0.01_0.4_0.8_0.9_singlekalman,48.235,33.648,69.344,78.45,35.135,76.935,75.765,82.887,73.728,59.873,79.307,47.484,-33.629,80.443,-33.411,94.934,42.518,88.095,11.905,0,11769,628,15911,27,37,5,0,44,-52.196,54.131,87.497,39.187,10847,1550,16833,27680,12397,113,42
macaques_0.01_0.4_0.8_0_doublekalman,70.671,68.117,73.578,74.548,78.267,76.923,83.898,83.364,74.052,88.381,80.371,71.032,83.932,80.971,84.117,89.683,94.157,80.952,16.667,2.381,11118,1279,690,23,34,7,1,33,66.866,86.924,84.859,89.092,10520,1877,1288,11808,12397,72,42
