metric,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
lemurs_0.4_0.4_0.7_0.2_doublekalman,66.169,60.511,74.578,63.624,79.771,76.654,87.222,82.122,68.284,81.948,78.757,64.54,76.642,79.29,76.732,78.245,98.103,65.333,25.333,9.3333,20940,5822,405,24,49,19,7,202,60.437,83.547,75.092,94.149,20096,6666,1249,21345,26762,103,75
lemurs_0.4_0.4_0.7_0.2_singlekalman,57.002,46.691,72.094,70.837,52.1,76.562,80.404,80.484,70.662,73.863,73.973,54.639,36.81,78.11,36.989,86.477,63.602,78.667,14.667,6.6667,23143,3619,13244,48,59,11,5,88,17.879,68.334,80.622,59.296,21576,5186,14811,36387,26762,127,75
lemurs_0.4_0.4_0.7_0.3_doublekalman,65.815,60.504,73.839,63.621,79.759,76.056,86.662,82.118,67.926,81.481,78.747,64.164,76.624,79.286,76.724,78.245,98.093,65.333,25.333,9.3333,20940,5822,407,27,49,19,7,201,60.416,82.799,74.423,93.301,19917,6845,1430,21347,26762,103,75
lemurs_0.4_0.4_0.7_0.3_singlekalman,56.977,47.041,71.516,70.813,52.561,76.155,79.84,80.516,70.357,73.974,74.058,54.783,38.035,78.123,38.207,86.466,64.18,78.667,14.667,6.6667,23140,3622,12915,46,59,11,5,87,19.119,67.972,79.774,59.212,21349,5413,14706,36055,26762,126,75
lemurs_0.4_0.4_0.7_0.4_doublekalman,65.793,60.6,73.694,63.729,79.738,75.904,86.691,82.106,67.912,81.434,78.728,64.112,76.766,79.268,76.874,78.398,98.092,65.333,25.333,9.3333,20981,5781,408,29,49,19,7,204,60.512,82.644,74.348,93.024,19897,6865,1492,21389,26762,104,75
lemurs_0.4_0.4_0.7_0.4_singlekalman,57.002,47.157,71.414,70.861,52.679,76.069,79.8,80.524,70.327,73.901,74.108,54.767,38.39,78.113,38.566,86.541,64.335,78.667,14.667,6.6667,23160,3602,12839,47,59,11,5,88,19.45,68.033,79.774,59.304,21349,5413,14650,35999,26762,125,75
lemurs_0.4_0.4_0.7_0.5_doublekalman,65.794,60.6,73.694,63.73,79.739,75.905,86.692,82.106,67.912,81.434,78.729,64.112,76.766,79.269,76.874,78.398,98.092,65.333,25.333,9.3333,20981,5781,408,29,49,19,7,204,60.513,82.644,74.348,93.024,19897,6865,1492,21389,26762,104,75
lemurs_0.4_0.4_0.7_0.5_singlekalman,57.207,47.595,71.286,70.887,53.208,75.963,79.693,80.531,70.273,74.174,74.104,54.966,39.72,78.107,39.892,86.559,64.972,78.667,14.667,6.6667,23165,3597,12489,46,59,11,5,87,20.77,68.415,79.781,59.884,21351,5411,14303,35654,26762,124,75
lemurs_0.4_0.4_0.7_0.6_doublekalman,65.789,60.613,73.672,63.755,79.715,75.882,86.68,82.097,67.914,81.439,78.706,64.098,76.747,79.265,76.855,78.417,98.047,65.333,25.333,9.3333,20986,5776,418,29,49,19,7,204,60.487,82.623,74.352,92.964,19898,6864,1506,21404,26762,104,75
lemurs_0.4_0.4_0.7_0.6_singlekalman,57.468,47.956,71.395,70.872,53.665,76.057,79.775,80.528,70.322,74.574,74.101,55.26,40.92,78.098,41.092,86.578,65.558,78.667,14.667,6.6667,23170,3592,12173,46,59,11,5,88,21.958,68.761,79.785,60.414,21352,5410,13991,35343,26762,123,75
lemurs_0.4_0.4_0.7_0.7_doublekalman,65.791,60.615,73.675,63.757,79.714,75.885,86.681,82.096,67.917,81.443,78.704,64.1,76.751,79.263,76.859,78.421,98.047,65.333,25.333,9.3333,20987,5775,418,29,49,19,7,204,60.488,82.625,74.355,92.964,19899,6863,1506,21405,26762,104,75
lemurs_0.4_0.4_0.7_0.7_singlekalman,57.468,47.956,71.395,70.872,53.665,76.057,79.775,80.528,70.322,74.574,74.101,55.26,40.92,78.098,41.092,86.578,65.558,78.667,14.667,6.6667,23170,3592,12173,46,59,11,5,88,21.958,68.761,79.785,60.414,21352,5410,13991,35343,26762,123,75
lemurs_0.4_0.4_0.7_0.8_doublekalman,65.791,60.615,73.675,63.757,79.714,75.885,86.681,82.096,67.917,81.443,78.704,64.1,76.751,79.263,76.859,78.421,98.047,65.333,25.333,9.3333,20987,5775,418,29,49,19,7,204,60.488,82.625,74.355,92.964,19899,6863,1506,21405,26762,104,75
lemurs_0.4_0.4_0.7_0.8_singlekalman,57.468,47.956,71.395,70.872,53.665,76.057,79.775,80.528,70.322,74.574,74.101,55.26,40.92,78.098,41.092,86.578,65.558,78.667,14.667,6.6667,23170,3592,12173,46,59,11,5,88,21.958,68.761,79.785,60.414,21352,5410,13991,35343,26762,123,75
lemurs_0.4_0.4_0.7_0.9_doublekalman,65.791,60.615,73.675,63.757,79.714,75.885,86.681,82.096,67.917,81.443,78.704,64.1,76.751,79.263,76.859,78.421,98.047,65.333,25.333,9.3333,20987,5775,418,29,49,19,7,204,60.488,82.625,74.355,92.964,19899,6863,1506,21405,26762,104,75
lemurs_0.4_0.4_0.7_0.9_singlekalman,57.471,47.965,71.393,70.878,53.669,76.058,79.775,80.529,70.324,74.567,74.107,55.26,40.935,78.096,41.114,86.589,65.566,78.667,14.667,6.6667,23173,3589,12170,48,59,11,5,89,21.969,68.771,79.796,60.422,21355,5407,13988,35343,26762,123,75
lemurs_0.4_0.4_0.7_0_doublekalman,66.14,60.478,74.551,63.584,79.784,76.625,87.231,82.128,68.251,81.894,78.769,64.507,76.616,79.292,76.713,78.204,98.129,65.333,25.333,9.3333,20929,5833,399,26,49,19,7,202,60.422,83.51,75.032,94.149,20080,6682,1248,21328,26762,105,75
lemurs_0.4_0.4_0.7_0_singlekalman,56.629,45.823,72.497,70.678,51.099,76.891,80.587,80.435,70.776,73.466,73.807,54.222,34.138,78.102,34.325,86.32,62.408,77.333,16,6.6667,23101,3661,13915,50,58,12,5,88,15.236,67.509,80.442,58.159,21528,5234,15488,37016,26762,130,75
lemurs_0.4_0.4_0.7_1_doublekalman,65.765,60.612,73.625,63.765,79.697,75.834,86.649,82.09,67.896,81.417,78.678,64.057,76.717,79.264,76.833,78.421,98.015,65.333,25.333,9.3333,20987,5775,425,31,49,19,7,204,60.455,82.58,74.326,92.897,19891,6871,1521,21412,26762,104,75
lemurs_0.4_0.4_0.7_1_singlekalman,57.475,47.965,71.4,70.879,53.67,76.064,79.78,80.53,70.328,74.574,74.109,55.266,40.942,78.089,41.114,86.589,65.566,78.667,14.667,6.6667,23173,3589,12170,46,59,11,5,89,21.97,68.764,79.789,60.416,21353,5409,13990,35343,26762,123,75
lemurs_0.4_0.4_0.8_0.1_doublekalman,66.161,60.611,74.455,63.751,79.725,76.531,87.199,82.098,68.291,81.963,78.711,64.514,76.762,79.262,76.855,78.41,98.056,65.333,25.333,9.3333,20984,5778,416,25,49,19,7,207,60.502,83.452,75.092,93.907,20096,6666,1304,21400,26762,104,75
lemurs_0.4_0.4_0.8_0.1_singlekalman,57.559,47.488,72.256,70.914,53.057,76.772,80.461,80.527,70.79,74.655,74.146,55.354,39.362,78.083,39.537,86.597,64.791,78.667,14.667,6.6667,23175,3587,12594,47,59,11,5,89,20.382,69.06,80.682,60.365,21592,5170,14177,35769,26762,125,75
lemurs_0.4_0.4_0.8_0.2_doublekalman,66.164,60.613,74.459,63.753,79.724,76.535,87.203,82.098,68.294,81.967,78.711,64.517,76.766,79.263,76.859,78.413,98.056,65.333,25.333,9.3333,20985,5777,416,25,49,19,7,206,60.505,83.454,75.095,93.907,20097,6665,1304,21401,26762,104,75
lemurs_0.4_0.4_0.8_0.2_singlekalman,57.505,47.514,72.094,70.934,53.081,76.64,80.325,80.538,70.716,74.521,74.17,55.273,39.388,78.094,39.567,86.6,64.804,78.667,14.667,6.6667,23176,3586,12587,48,59,11,5,88,20.417,69.067,80.682,60.375,21592,5170,14171,35763,26762,125,75
lemurs_0.4_0.4_0.8_0.3_doublekalman,65.81,60.609,73.72,63.753,79.712,75.936,86.643,82.094,67.937,81.501,78.7,64.141,76.751,79.259,76.855,78.417,98.047,65.333,25.333,9.3333,20986,5776,418,28,49,19,7,204,60.486,82.706,74.426,93.057,19918,6844,1486,21404,26762,104,75
lemurs_0.4_0.4_0.8_0.3_singlekalman,57.42,47.874,71.394,70.88,53.559,76.053,79.785,80.532,70.326,74.46,74.139,55.204,40.625,78.105,40.793,86.567,65.412,78.667,14.667,6.6667,23167,3595,12250,45,59,11,5,88,21.671,68.708,79.818,60.313,21361,5401,14056,35417,26762,124,75
lemurs_0.4_0.4_0.8_0.4_doublekalman,65.788,60.612,73.672,63.755,79.714,75.882,86.68,82.096,67.914,81.439,78.705,64.096,76.747,79.263,76.855,78.417,98.047,65.333,25.333,9.3333,20986,5776,418,29,49,19,7,204,60.486,82.623,74.352,92.964,19898,6864,1506,21404,26762,104,75
lemurs_0.4_0.4_0.8_0.4_singlekalman,57.477,47.965,71.401,70.88,53.672,76.059,79.792,80.533,70.33,74.54,74.14,55.264,40.905,78.108,41.073,86.567,65.551,78.667,14.667,6.6667,23167,3595,12175,45,59,11,5,88,21.953,68.791,79.818,60.441,21361,5401,13981,35342,26762,123,75
lemurs_0.4_0.4_0.8_0.5_doublekalman,65.789,60.612,73.673,63.755,79.714,75.883,86.681,82.097,67.915,81.439,78.705,64.097,76.747,79.264,76.855,78.417,98.047,65.333,25.333,9.3333,20986,5776,418,29,49,19,7,204,60.486,82.623,74.352,92.964,19898,6864,1506,21404,26762,104,75
lemurs_0.4_0.4_0.8_0.5_singlekalman,57.435,47.987,71.276,70.902,53.689,75.958,79.687,80.54,70.275,74.472,74.131,55.207,40.92,78.103,41.088,86.574,65.557,78.667,14.667,6.6667,23169,3593,12173,45,59,11,5,88,21.963,68.798,79.826,60.446,21363,5399,13979,35342,26762,123,75
lemurs_0.4_0.4_0.8_0.6_doublekalman,65.789,60.613,73.672,63.755,79.715,75.882,86.68,82.097,67.914,81.439,78.706,64.098,76.747,79.265,76.855,78.417,98.047,65.333,25.333,9.3333,20986,5776,418,29,49,19,7,204,60.487,82.623,74.352,92.964,19898,6864,1506,21404,26762,104,75
lemurs_0.4_0.4_0.8_0.6_singlekalman,57.468,47.956,71.395,70.872,53.665,76.057,79.775,80.528,70.322,74.574,74.101,55.26,40.92,78.098,41.092,86.578,65.558,78.667,14.667,6.6667,23170,3592,12173,46,59,11,5,88,21.958,68.761,79.785,60.414,21352,5410,13991,35343,26762,123,75
lemurs_0.4_0.4_0.8_0.7_doublekalman,65.791,60.615,73.675,63.757,79.714,75.885,86.681,82.096,67.917,81.443,78.704,64.1,76.751,79.263,76.859,78.421,98.047,65.333,25.333,9.3333,20987,5775,418,29,49,19,7,204,60.488,82.625,74.355,92.964,19899,6863,1506,21405,26762,104,75
lemurs_0.4_0.4_0.8_0.7_singlekalman,57.468,47.956,71.395,70.872,53.665,76.057,79.775,80.528,70.322,74.574,74.101,55.26,40.92,78.098,41.092,86.578,65.558,78.667,14.667,6.6667,23170,3592,12173,46,59,11,5,88,21.958,68.761,79.785,60.414,21352,5410,13991,35343,26762,123,75
lemurs_0.4_0.4_0.8_0.8_doublekalman,65.791,60.615,73.675,63.757,79.714,75.885,86.681,82.096,67.917,81.443,78.704,64.1,76.751,79.263,76.859,78.421,98.047,65.333,25.333,9.3333,20987,5775,418,29,49,19,7,204,60.488,82.625,74.355,92.964,19899,6863,1506,21405,26762,104,75
lemurs_0.4_0.4_0.8_0.8_singlekalman,57.468,47.956,71.395,70.872,53.665,76.057,79.775,80.528,70.322,74.574,74.101,55.26,40.92,78.098,41.092,86.578,65.558,78.667,14.667,6.6667,23170,3592,12173,46,59,11,5,88,21.958,68.761,79.785,60.414,21352,5410,13991,35343,26762,123,75
lemurs_0.4_0.4_0.8_0.9_doublekalman,65.791,60.615,73.675,63.757,79.714,75.885,86.681,82.096,67.917,81.443,78.704,64.1,76.751,79.263,76.859,78.421,98.047,65.333,25.333,9.3333,20987,5775,418,29,49,19,7,204,60.488,82.625,74.355,92.964,19899,6863,1506,21405,26762,104,75
lemurs_0.4_0.4_0.8_0.9_singlekalman,57.471,47.965,71.393,70.878,53.669,76.058,79.775,80.529,70.324,74.567,74.107,55.26,40.935,78.096,41.114,86.589,65.566,78.667,14.667,6.6667,23173,3589,12170,48,59,11,5,89,21.969,68.771,79.796,60.422,21355,5407,13988,35343,26762,123,75
lemurs_0.4_0.4_0.8_0_doublekalman,66.166,60.601,74.475,63.728,79.748,76.551,87.209,82.106,68.289,81.958,78.733,64.528,76.784,79.266,76.878,78.395,98.102,65.333,25.333,9.3333,20980,5782,406,25,49,19,7,206,60.53,83.472,75.088,93.963,20095,6667,1291,21386,26762,104,75
lemurs_0.4_0.4_0.8_0_singlekalman,57.054,46.762,72.109,70.937,52.137,76.565,80.488,80.505,70.721,73.752,74.12,54.665,37.109,78.067,37.284,86.671,63.702,78.667,14.667,6.6667,23195,3567,13217,47,59,11,5,89,18.099,68.379,80.708,59.318,21599,5163,14813,36412,26762,127,75
lemurs_0.4_0.4_0.8_1_doublekalman,65.765,60.612,73.625,63.765,79.697,75.834,86.649,82.09,67.896,81.417,78.678,64.057,76.717,79.264,76.833,78.421,98.015,65.333,25.333,9.3333,20987,5775,425,31,49,19,7,204,60.455,82.58,74.326,92.897,19891,6871,1521,21412,26762,104,75
lemurs_0.4_0.4_0.8_1_singlekalman,57.475,47.965,71.4,70.879,53.67,76.064,79.78,80.53,70.328,74.574,74.109,55.266,40.942,78.089,41.114,86.589,65.566,78.667,14.667,6.6667,23173,3589,12170,46,59,11,5,89,21.97,68.764,79.789,60.416,21353,5409,13990,35343,26762,123,75
lemurs_0.4_0.4_0.9_0.1_doublekalman,66.162,60.614,74.452,63.754,79.724,76.528,87.198,82.097,68.291,81.963,78.711,64.514,76.766,79.262,76.859,78.413,98.056,65.333,25.333,9.3333,20985,5777,416,25,49,19,7,206,60.504,83.45,75.092,93.902,20096,6666,1305,21401,26762,104,75
lemurs_0.4_0.4_0.9_0.1_singlekalman,57.809,47.91,72.252,70.919,53.577,76.768,80.458,80.528,70.791,75.002,74.152,55.615,40.677,78.082,40.849,86.608,65.43,78.667,14.667,6.6667,23178,3584,12246,46,59,11,5,88,21.694,69.443,80.682,60.953,21592,5170,13832,35424,26762,124,75
lemurs_0.4_0.4_0.9_0.2_doublekalman,66.164,60.616,74.457,63.756,79.723,76.533,87.201,82.097,68.294,81.967,78.711,64.517,76.769,79.262,76.863,78.417,98.056,65.333,25.333,9.3333,20986,5776,416,25,49,19,7,205,60.507,83.452,75.095,93.902,20097,6665,1305,21402,26762,104,75
lemurs_0.4_0.4_0.9_0.2_singlekalman,57.755,47.935,72.091,70.938,53.601,76.636,80.322,80.539,70.716,74.868,74.175,55.533,40.696,78.093,40.871,86.608,65.441,78.667,14.667,6.6667,23178,3584,12240,47,59,11,5,87,21.723,69.45,80.682,60.963,21592,5170,13826,35418,26762,124,75
lemurs_0.4_0.4_0.9_0.3_doublekalman,65.81,60.609,73.72,63.753,79.712,75.936,86.643,82.094,67.937,81.501,78.7,64.141,76.751,79.259,76.855,78.417,98.047,65.333,25.333,9.3333,20986,5776,418,28,49,19,7,204,60.486,82.706,74.426,93.057,19918,6844,1486,21404,26762,104,75
lemurs_0.4_0.4_0.9_0.3_singlekalman,57.42,47.874,71.394,70.88,53.559,76.053,79.785,80.532,70.326,74.46,74.139,55.204,40.625,78.105,40.793,86.567,65.412,78.667,14.667,6.6667,23167,3595,12250,45,59,11,5,88,21.671,68.708,79.818,60.313,21361,5401,14056,35417,26762,124,75
lemurs_0.4_0.4_0.9_0.4_doublekalman,65.788,60.612,73.672,63.755,79.714,75.882,86.68,82.096,67.914,81.439,78.705,64.096,76.747,79.263,76.855,78.417,98.047,65.333,25.333,9.3333,20986,5776,418,29,49,19,7,204,60.486,82.623,74.352,92.964,19898,6864,1506,21404,26762,104,75
lemurs_0.4_0.4_0.9_0.4_singlekalman,57.477,47.965,71.401,70.88,53.672,76.059,79.792,80.533,70.33,74.54,74.14,55.264,40.905,78.108,41.073,86.567,65.551,78.667,14.667,6.6667,23167,3595,12175,45,59,11,5,88,21.953,68.791,79.818,60.441,21361,5401,13981,35342,26762,123,75
lemurs_0.4_0.4_0.9_0.5_doublekalman,65.789,60.612,73.673,63.755,79.714,75.883,86.681,82.097,67.915,81.439,78.705,64.097,76.747,79.264,76.855,78.417,98.047,65.333,25.333,9.3333,20986,5776,418,29,49,19,7,204,60.486,82.623,74.352,92.964,19898,6864,1506,21404,26762,104,75
lemurs_0.4_0.4_0.9_0.5_singlekalman,57.435,47.987,71.276,70.902,53.689,75.958,79.687,80.54,70.275,74.472,74.131,55.207,40.92,78.103,41.088,86.574,65.557,78.667,14.667,6.6667,23169,3593,12173,45,59,11,5,88,21.963,68.798,79.826,60.446,21363,5399,13979,35342,26762,123,75
lemurs_0.4_0.4_0.9_0.6_doublekalman,65.789,60.613,73.672,63.755,79.715,75.882,86.68,82.097,67.914,81.439,78.706,64.098,76.747,79.265,76.855,78.417,98.047,65.333,25.333,9.3333,20986,5776,418,29,49,19,7,204,60.487,82.623,74.352,92.964,19898,6864,1506,21404,26762,104,75
lemurs_0.4_0.4_0.9_0.6_singlekalman,57.468,47.956,71.395,70.872,53.665,76.057,79.775,80.528,70.322,74.574,74.101,55.26,40.92,78.098,41.092,86.578,65.558,78.667,14.667,6.6667,23170,3592,12173,46,59,11,5,88,21.958,68.761,79.785,60.414,21352,5410,13991,35343,26762,123,75
lemurs_0.4_0.4_0.9_0.7_doublekalman,65.791,60.615,73.675,63.757,79.714,75.885,86.681,82.096,67.917,81.443,78.704,64.1,76.751,79.263,76.859,78.421,98.047,65.333,25.333,9.3333,20987,5775,418,29,49,19,7,204,60.488,82.625,74.355,92.964,19899,6863,1506,21405,26762,104,75
lemurs_0.4_0.4_0.9_0.7_singlekalman,57.468,47.956,71.395,70.872,53.665,76.057,79.775,80.528,70.322,74.574,74.101,55.26,40.92,78.098,41.092,86.578,65.558,78.667,14.667,6.6667,23170,3592,12173,46,59,11,5,88,21.958,68.761,79.785,60.414,21352,5410,13991,35343,26762,123,75
lemurs_0.4_0.4_0.9_0.8_doublekalman,65.791,60.615,73.675,63.757,79.714,75.885,86.681,82.096,67.917,81.443,78.704,64.1,76.751,79.263,76.859,78.421,98.047,65.333,25.333,9.3333,20987,5775,418,29,49,19,7,204,60.488,82.625,74.355,92.964,19899,6863,1506,21405,26762,104,75
lemurs_0.4_0.4_0.9_0.8_singlekalman,57.468,47.956,71.395,70.872,53.665,76.057,79.775,80.528,70.322,74.574,74.101,55.26,40.92,78.098,41.092,86.578,65.558,78.667,14.667,6.6667,23170,3592,12173,46,59,11,5,88,21.958,68.761,79.785,60.414,21352,5410,13991,35343,26762,123,75
lemurs_0.4_0.4_0.9_0.9_doublekalman,65.791,60.615,73.675,63.757,79.714,75.885,86.681,82.096,67.917,81.443,78.704,64.1,76.751,79.263,76.859,78.421,98.047,65.333,25.333,9.3333,20987,5775,418,29,49,19,7,204,60.488,82.625,74.355,92.964,19899,6863,1506,21405,26762,104,75
lemurs_0.4_0.4_0.9_0.9_singlekalman,57.471,47.965,71.393,70.878,53.669,76.058,79.775,80.529,70.324,74.567,74.107,55.26,40.935,78.096,41.114,86.589,65.566,78.667,14.667,6.6667,23173,3589,12170,48,59,11,5,89,21.969,68.771,79.796,60.422,21355,5407,13988,35343,26762,123,75
lemurs_0.4_0.4_0.9_0_doublekalman,66.161,60.613,74.453,63.753,79.724,76.529,87.198,82.097,68.292,81.963,78.71,64.513,76.766,79.261,76.859,78.413,98.056,65.333,25.333,9.3333,20985,5777,416,25,49,19,7,206,60.504,83.45,75.092,93.902,20096,6666,1305,21401,26762,104,75
lemurs_0.4_0.4_0.9_0_singlekalman,57.56,47.492,72.253,70.918,53.06,76.769,80.458,80.527,70.791,74.655,74.15,55.356,39.377,78.082,39.552,86.604,64.796,78.667,14.667,6.6667,23177,3585,12592,47,59,11,5,88,20.394,69.06,80.682,60.365,21592,5170,14177,35769,26762,125,75
lemurs_0.4_0.4_0.9_1_doublekalman,65.765,60.612,73.625,63.765,79.697,75.834,86.649,82.09,67.896,81.417,78.678,64.057,76.717,79.264,76.833,78.421,98.015,65.333,25.333,9.3333,20987,5775,425,31,49,19,7,204,60.455,82.58,74.326,92.897,19891,6871,1521,21412,26762,104,75
lemurs_0.4_0.4_0.9_1_singlekalman,57.475,47.965,71.4,70.879,53.67,76.064,79.78,80.53,70.328,74.574,74.109,55.266,40.942,78.089,41.114,86.589,65.566,78.667,14.667,6.6667,23173,3589,12170,46,59,11,5,89,21.97,68.764,79.789,60.416,21353,5409,13990,35343,26762,123,75
lemurs_0.4_0.5_0.7_0.1_doublekalman,66.157,60.475,74.589,63.566,79.814,76.665,87.233,82.138,68.26,81.909,78.787,64.534,76.605,79.309,76.691,78.167,98.147,65.333,25.333,9.3333,20919,5843,395,23,49,19,7,199,60.431,83.48,74.983,94.149,20067,6695,1247,21314,26762,102,75
lemurs_0.4_0.5_0.7_0.1_singlekalman,57.836,47.685,72.653,70.451,53.578,77.038,80.742,80.548,70.753,74.969,74.115,55.564,40.808,78.149,40.976,86.234,65.581,78.667,14.667,6.6667,23078,3684,12112,45,59,11,5,85,21.965,69.489,80.431,61.168,21525,5237,13665,35190,26762,122,75
lemurs_0.4_0.5_0.7_0.2_doublekalman,66.168,60.491,74.597,63.588,79.801,76.673,87.223,82.132,68.275,81.935,78.775,64.544,76.605,79.306,76.687,78.185,98.12,65.333,25.333,9.3333,20924,5838,401,22,49,19,7,199,60.425,83.528,75.043,94.176,20083,6679,1242,21325,26762,101,75
lemurs_0.4_0.5_0.7_0.2_singlekalman,57.957,48.148,72.257,70.558,54.105,76.704,80.494,80.579,70.616,75.029,74.231,55.695,42.033,78.147,42.202,86.305,66.181,78.667,14.667,6.6667,23097,3665,11803,45,59,11,5,85,23.174,69.923,80.555,61.771,21558,5204,13342,34900,26762,121,75
lemurs_0.4_0.5_0.7_0.3_doublekalman,65.814,60.484,73.858,63.585,79.789,76.074,86.663,82.128,67.917,81.468,78.765,64.168,76.586,79.303,76.68,78.185,98.11,65.333,25.333,9.3333,20924,5838,403,25,49,19,7,198,60.404,82.78,74.374,93.328,19904,6858,1423,21327,26762,101,75
lemurs_0.4_0.5_0.7_0.3_singlekalman,57.933,48.528,71.655,70.538,54.61,76.277,79.91,80.613,70.301,75.131,74.321,55.838,43.259,78.161,43.42,86.294,66.807,78.667,14.667,6.6667,23094,3668,11474,43,59,11,5,84,24.413,69.561,79.706,61.707,21331,5431,13237,34568,26762,120,75
lemurs_0.4_0.5_0.7_0.4_doublekalman,65.815,60.579,73.761,63.692,79.767,75.977,86.656,82.113,67.925,81.482,78.743,64.162,76.732,79.281,76.829,78.339,98.109,65.333,25.333,9.3333,20965,5797,404,26,49,19,7,201,60.501,82.708,74.374,93.144,19904,6858,1465,21369,26762,102,75
lemurs_0.4_0.5_0.7_0.4_singlekalman,57.959,48.652,71.55,70.587,54.736,76.187,79.867,80.622,70.27,75.056,74.373,55.822,43.614,78.151,43.778,86.369,66.974,78.667,14.667,6.6667,23114,3648,11398,44,59,11,5,85,24.744,69.625,79.706,61.807,21331,5431,13181,34512,26762,119,75
lemurs_0.4_0.5_0.7_0.5_doublekalman,65.816,60.579,73.762,63.692,79.767,75.978,86.657,82.114,67.926,81.482,78.744,64.162,76.732,79.282,76.829,78.339,98.109,65.333,25.333,9.3333,20965,5797,404,26,49,19,7,201,60.502,82.708,74.374,93.144,19904,6858,1465,21369,26762,102,75
lemurs_0.4_0.5_0.7_0.5_singlekalman,58.189,49.115,71.456,70.609,55.306,76.111,79.789,80.626,70.231,75.375,74.364,56.052,44.944,78.145,45.105,86.387,67.665,78.667,14.667,6.6667,23119,3643,11048,43,59,11,5,84,26.064,70.026,79.714,62.437,21333,5429,12834,34167,26762,118,75
lemurs_0.4_0.5_0.7_0.6_doublekalman,65.811,60.592,73.739,63.718,79.743,75.955,86.645,82.105,67.928,81.487,78.721,64.148,76.713,79.278,76.81,78.357,98.064,65.333,25.333,9.3333,20970,5792,414,26,49,19,7,201,60.476,82.686,74.378,93.084,19905,6857,1479,21384,26762,102,75
lemurs_0.4_0.5_0.7_0.6_singlekalman,58.45,49.504,71.534,70.596,55.804,76.178,79.844,80.625,70.265,75.766,74.364,56.343,46.144,78.136,46.304,86.406,68.301,78.667,14.667,6.6667,23124,3638,10732,43,59,11,5,85,27.252,70.388,79.718,63.014,21334,5428,12522,33856,26762,117,75
lemurs_0.4_0.5_0.7_0.7_doublekalman,65.813,60.593,73.742,63.72,79.742,75.958,86.646,82.104,67.93,81.491,78.72,64.15,76.717,79.276,76.814,78.361,98.064,65.333,25.333,9.3333,20971,5791,414,26,49,19,7,201,60.478,82.688,74.382,93.084,19906,6856,1479,21385,26762,102,75
lemurs_0.4_0.5_0.7_0.7_singlekalman,58.45,49.504,71.534,70.596,55.804,76.178,79.844,80.625,70.265,75.766,74.364,56.343,46.144,78.136,46.304,86.406,68.301,78.667,14.667,6.6667,23124,3638,10732,43,59,11,5,85,27.252,70.388,79.718,63.014,21334,5428,12522,33856,26762,117,75
lemurs_0.4_0.5_0.7_0.8_doublekalman,65.813,60.593,73.742,63.72,79.742,75.958,86.646,82.104,67.93,81.491,78.72,64.15,76.717,79.276,76.814,78.361,98.064,65.333,25.333,9.3333,20971,5791,414,26,49,19,7,201,60.478,82.688,74.382,93.084,19906,6856,1479,21385,26762,102,75
lemurs_0.4_0.5_0.7_0.8_singlekalman,58.45,49.504,71.534,70.596,55.804,76.178,79.844,80.625,70.265,75.766,74.364,56.343,46.144,78.136,46.304,86.406,68.301,78.667,14.667,6.6667,23124,3638,10732,43,59,11,5,85,27.252,70.388,79.718,63.014,21334,5428,12522,33856,26762,117,75
lemurs_0.4_0.5_0.7_0.9_doublekalman,65.813,60.593,73.742,63.72,79.742,75.958,86.646,82.104,67.93,81.491,78.72,64.15,76.717,79.276,76.814,78.361,98.064,65.333,25.333,9.3333,20971,5791,414,26,49,19,7,201,60.478,82.688,74.382,93.084,19906,6856,1479,21385,26762,102,75
lemurs_0.4_0.5_0.7_0.9_singlekalman,58.455,49.513,71.535,70.602,55.809,76.181,79.846,80.625,70.268,75.762,74.37,56.344,46.159,78.134,46.327,86.417,68.31,78.667,14.667,6.6667,23127,3635,10729,45,59,11,5,86,27.263,70.398,79.729,63.023,21337,5425,12519,33856,26762,117,75
lemurs_0.4_0.5_0.7_0_doublekalman,66.142,60.457,74.576,63.548,79.814,76.651,87.235,82.138,68.244,81.887,78.787,64.516,76.579,79.308,76.668,78.144,98.146,65.333,25.333,9.3333,20913,5849,395,24,49,19,7,199,60.409,83.491,74.983,94.176,20067,6695,1241,21308,26762,103,75
lemurs_0.4_0.5_0.7_0_singlekalman,57.559,47.226,72.654,70.399,53.029,77.035,80.671,80.531,70.725,74.597,74.063,55.249,39.358,78.14,39.534,86.145,64.89,77.333,16,6.6667,23054,3708,12474,47,58,12,5,85,20.527,69.112,80.431,60.586,21525,5237,14003,35528,26762,124,75
lemurs_0.4_0.5_0.7_1_doublekalman,65.787,60.591,73.692,63.727,79.725,75.906,86.614,82.098,67.91,81.465,78.693,64.107,76.683,79.277,76.788,78.361,98.032,65.333,25.333,9.3333,20971,5791,421,28,49,19,7,201,60.444,82.643,74.352,93.016,19898,6864,1494,21392,26762,102,75
